,voices,date,similarities,compound
0,Social,2020-03-04,0.9223084,0.8779
0,Social,2020-03-04,0.87064236,0.91
0,Social,2020-03-03,0.90308213,0.9468
0,Social,2020-03-03,0.9280404,0.8945
0,Social,2020-03-02,0.9038851,0.7964
0,Social,2020-03-01,0.9170572,0.7506
0,Social,2020-03-01,0.9348576,0.959
0,Social,2020-02-29,0.8840157,0.4678
0,Social,2020-02-29,0.8926521,0.7898
0,Social,2020-02-29,0.8959893,0.8481
0,Social,2020-02-28,0.91705716,0.7506
0,Social,2020-02-28,0.92916936,0.946
0,Social,2020-02-28,0.9012256,0.743
0,Social,2020-02-27,0.86573964,0.9201
0,Social,2020-02-26,0.9263688,0.8402
0,Social,2020-02-26,0.839223,-0.25
0,Social,2020-02-26,0.8959337,0.9612
0,Social,2020-02-25,0.93786275,0.7184
0,Social,2020-02-25,0.9115224,0.7814
0,Social,2020-02-22,0.8745973,0.7964
0,Social,2020-02-21,0.94053185,0.8481
0,Social,2020-02-21,0.8049074,0.9062
0,Social,2020-02-21,0.9060905,-0.4588
0,Social,2020-02-20,0.86524254,0.926
0,Social,2020-02-20,0.9177946,0.9042
0,Social,2020-02-19,0.8916222,0.765
0,Social,2020-02-18,0.8814953,0.9349
0,Social,2020-02-18,0.8745972,0.7964
0,Social,2020-02-17,0.8553141,-0.2263
0,Social,2020-02-17,0.8897621,0.5423
0,Social,2020-02-16,0.884754,0.7469
0,Social,2020-02-16,0.8836709,0.7492
0,Social,2020-02-16,0.8677517,-0.1531
0,Social,2020-02-13,0.888466,0.9501
0,Social,2020-02-13,0.84667206,0.0772
0,Social,2020-02-13,0.9199131,-0.1531
0,Social,2020-02-12,0.8734444,0.6369
0,Social,2020-02-10,0.8998108,0.8555
0,Social,2020-02-09,0.91756845,0.9062
0,Social,2020-02-08,0.9164714,0.3291
0,Social,2020-02-08,0.86810935,0.8316
0,Social,2020-02-07,0.9043492,0.9062
0,Social,2020-02-07,0.9123572,0.9709
0,Social,2020-02-06,0.9345199,0.9468
0,Social,2020-02-06,0.8934245,0.9485
0,Social,2020-02-05,0.8878039,0.5777
0,Social,2020-02-05,0.9278836,0.6486
0,Social,2020-02-05,0.9135654,0.9552
0,Social,2020-02-04,0.9059542,0.9169
0,Social,2020-02-04,0.86556137,0.9081
0,Social,2020-02-03,0.8497325,0.9081
0,Social,2020-02-03,0.88993996,0.8481
0,Social,2020-02-03,0.85121953,0.875
0,Social,2020-02-01,0.92294365,0.7037
0,Social,2020-02-01,0.8681093,0.8316
0,Social,2020-01-31,0.9144064,0.4939
0,Social,2020-01-31,0.8816169,0.0
0,Social,2020-01-31,0.89693624,0.0
0,Social,2020-01-31,0.8895101,0.8852
0,Social,2020-01-31,0.88993996,0.8481
0,Social,2020-01-30,0.8742553,0.8852
0,Social,2020-01-30,0.94093764,0.9769
0,Social,2020-01-29,0.9164114,0.9648
0,Social,2020-01-29,0.85991603,0.0
0,Social,2020-01-28,0.93338966,-0.2263
0,Social,2020-01-28,0.8661613,-0.886
0,Social,2020-01-28,0.86932164,-0.4404
0,Social,2020-01-27,0.87862414,-0.4939
0,Social,2020-01-27,0.9091145,0.8074
0,Social,2020-01-27,0.8671533,0.8316
0,Social,2020-01-26,0.9145062,0.8689
0,Social,2020-01-26,0.84928006,0.0
0,Social,2020-01-25,0.9379301,0.7812
0,Social,2020-01-24,0.9068215,0.4767
0,Social,2020-01-24,0.8888673,0.8689
0,Social,2020-01-23,0.88079935,0.4939
0,Social,2020-01-23,0.88901025,0.9382
0,Social,2020-01-23,0.86775184,0.936
0,Social,2020-01-22,0.8587533,0.9423
0,Social,2020-01-22,0.8969456,0.936
0,Social,2020-01-21,0.8840185,0.7717
0,Social,2020-01-20,0.865725,0.7783
0,Social,2020-01-20,0.8779992,0.9674
0,Social,2020-01-20,0.94989043,0.8779
0,Social,2020-01-20,0.88191724,0.3612
0,Social,2020-01-18,0.86267686,0.4404
0,Social,2020-01-18,0.9346774,0.9273
0,Social,2020-01-17,0.85374904,0.1779
0,Social,2020-01-17,0.8757912,0.8271
0,Social,2020-01-16,0.89064044,0.9201
0,Social,2020-01-16,0.85945094,0.9393
0,Social,2020-01-16,0.78336453,0.0
0,Social,2020-01-15,0.86800313,0.9153
0,Social,2020-01-14,0.84947765,0.7096
0,Social,2020-01-14,0.87897086,0.5574
0,Social,2020-01-11,0.9265322,0.4019
0,Social,2020-01-11,0.91768837,0.6705
0,Social,2020-01-10,0.8370153,0.0
0,Social,2020-01-10,0.91772133,0.7783
0,Social,2020-01-10,0.90977365,0.9217
0,Social,2020-01-10,0.8589598,0.0
0,Social,2020-01-09,0.9177628,0.7351
0,Social,2020-01-08,0.8530724,0.0
0,Social,2020-01-08,0.895221,0.9136
0,Social,2020-01-07,0.8599946,-0.2263
0,Social,2020-01-07,0.8598725,0.7351
0,Social,2020-01-06,0.7809807,0.0
0,Social,2020-01-06,0.89445615,0.5574
0,Social,2020-01-05,0.7940049,0.0
0,Social,2020-01-05,0.85417426,0.8316
0,Social,2020-01-03,0.8778736,0.0
0,Social,2020-01-03,0.87252605,0.3612
0,Social,2020-01-01,0.8866112,0.9153
1,Employees,2022-05-19,0.7203228,0.6249
1,Employees,2022-05-11,0.87130314,0.5994
1,Employees,2022-05-06,0.6228142,0.4404
1,Employees,2022-05-04,0.8929462,0.3182
1,Employees,2022-05-04,0.9247124,0.0
1,Employees,2022-04-06,0.74618274,0.3612
1,Employees,2022-04-02,0.941116,0.5574
1,Employees,2022-04-01,0.80045855,0.5574
1,Employees,2022-03-31,0.89759153,0.0
1,Employees,2022-03-29,0.9163201,0.4404
1,Employees,2022-03-20,0.8975917,0.0
1,Employees,2022-03-19,0.81489754,0.4404
1,Employees,2022-03-14,0.8148974,0.4404
1,Employees,2022-03-12,0.62029976,0.3818
1,Employees,2022-03-11,0.87792504,0.0
1,Employees,2022-02-23,0.97375464,0.8271
1,Employees,2022-02-19,0.8380585,0.6249
1,Employees,2022-02-16,0.6964886,0.296
1,Employees,2022-02-05,0.57766783,0.6249
1,Employees,2022-02-03,0.5913136,0.5859
1,Employees,2022-02-03,0.9273719,0.0
1,Employees,2022-02-03,0.8138318,0.4215
1,Employees,2022-01-14,0.7841346,0.4939
1,Employees,2022-01-13,0.9415989,0.4404
1,Employees,2022-01-12,0.6826773,0.0
1,Employees,2022-01-11,0.5608244,0.0
1,Employees,2022-01-11,0.9133009,0.0
1,Employees,2021-12-27,0.96141136,0.891
1,Employees,2021-12-04,0.94500494,0.5859
1,Employees,2021-11-18,0.87746656,0.296
1,Employees,2021-11-17,0.91608787,0.6249
1,Employees,2021-11-15,0.82668203,0.6249
1,Employees,2021-10-29,0.953399,-0.1027
1,Employees,2021-10-19,0.824025,0.6808
1,Employees,2021-10-03,0.7831416,0.6249
1,Employees,2021-10-03,0.714898,-0.2732
1,Employees,2021-10-01,0.9389854,0.0
1,Employees,2021-09-23,0.798398,0.6369
1,Employees,2021-09-20,0.93616945,0.0
1,Employees,2021-08-26,0.7368557,0.431
1,Employees,2021-08-18,0.7321096,0.0
1,Employees,2021-08-18,0.810191,0.4404
1,Employees,2021-08-17,0.5564058,0.0
1,Employees,2021-08-15,0.61339515,0.4404
1,Employees,2021-08-11,0.8873502,0.4215
1,Employees,2021-08-10,0.810191,0.4404
1,Employees,2021-08-10,0.94500494,0.5859
1,Employees,2021-08-04,0.6823566,0.6249
1,Employees,2021-08-04,0.9405985,0.6369
1,Employees,2021-07-28,0.9461031,0.6369
1,Employees,2021-07-27,0.6986876,0.3182
1,Employees,2021-07-26,0.8669414,0.1531
1,Employees,2021-07-25,0.5004633,0.4215
1,Employees,2021-07-22,0.74064416,0.4404
1,Employees,2021-07-19,0.80378324,0.0
1,Employees,2021-07-11,0.83199316,0.0
1,Employees,2021-07-08,0.9676063,0.34
1,Employees,2021-07-08,0.66019326,0.5719
1,Employees,2021-07-04,0.5761929,0.6249
1,Employees,2021-06-28,0.8839518,0.2023
1,Employees,2021-06-16,0.9435467,0.0
1,Employees,2021-06-15,0.7951146,0.4588
1,Employees,2021-06-14,0.5401944,0.0
1,Employees,2021-06-13,0.8881059,0.0
1,Employees,2021-06-13,0.7831416,0.6249
1,Employees,2021-06-02,0.95637053,0.4404
1,Employees,2021-05-22,0.9718902,0.4939
1,Employees,2021-05-21,0.9058929,0.4404
1,Employees,2021-05-19,0.5730936,0.0
1,Employees,2021-05-18,0.84326977,0.0
1,Employees,2021-05-16,0.90013623,0.0
1,Employees,2021-05-10,0.78314143,0.6249
1,Employees,2021-05-09,0.85312223,0.6249
1,Employees,2021-05-01,0.7122473,0.6249
1,Employees,2021-04-17,0.8802173,0.4404
1,Employees,2021-04-16,0.55131656,0.0
1,Employees,2021-04-05,0.7264606,0.0
1,Employees,2021-04-01,0.83460456,0.0
1,Employees,2021-03-31,0.9312162,0.6249
1,Employees,2021-03-30,0.810191,0.4404
1,Employees,2021-03-28,0.6762835,0.4939
1,Employees,2021-03-25,0.55131656,0.0
1,Employees,2021-03-24,0.74898493,0.6249
1,Employees,2021-03-24,0.8744068,0.296
1,Employees,2021-03-16,0.851231,0.4404
1,Employees,2021-03-15,0.9516351,0.4404
1,Employees,2021-03-06,0.8664559,0.4404
1,Employees,2021-03-06,0.7168156,0.2263
1,Employees,2021-03-04,0.86796266,0.6369
1,Employees,2021-03-03,0.9066117,-0.5096
1,Employees,2021-03-01,0.8753827,0.6249
1,Employees,2021-03-01,0.9578941,-0.8176
1,Employees,2021-02-25,0.800571,0.0
1,Employees,2021-02-23,0.47212487,0.0
1,Employees,2021-02-22,0.7692876,0.6249
1,Employees,2021-02-22,0.747705,0.6249
1,Employees,2021-02-22,0.7022304,-0.5423
1,Employees,2021-02-16,0.7520045,0.5859
1,Employees,2021-02-15,0.89273334,0.6369
1,Employees,2021-02-15,0.5365968,0.4215
1,Employees,2021-02-15,0.9341359,0.0
1,Employees,2021-02-14,0.94905996,0.0
1,Employees,2021-02-10,0.46963355,0.5859
1,Employees,2021-02-03,0.71745443,0.431
1,Employees,2021-02-02,0.9451622,0.0
1,Employees,2021-02-01,0.90019697,0.2382
1,Employees,2021-01-29,0.9528377,-0.4767
1,Employees,2021-01-29,0.61637795,0.6249
1,Employees,2021-01-28,0.8816553,0.0
1,Employees,2021-01-21,0.6126502,0.0
1,Employees,2021-01-21,0.4957351,0.4215
1,Employees,2021-01-14,0.6257591,0.0
1,Employees,2021-01-13,0.9477376,0.6249
1,Employees,2021-01-13,0.5569128,0.5719
1,Employees,2020-12-30,0.70856786,0.4404
1,Employees,2020-12-29,0.8914928,0.0
1,Employees,2020-12-28,0.7368717,0.4404
1,Employees,2020-12-24,0.7460165,0.6369
1,Employees,2020-12-24,0.57766795,0.6249
1,Employees,2020-12-22,0.55131686,0.0
1,Employees,2020-12-14,0.7575622,0.6249
1,Employees,2020-12-14,0.7406438,0.4404
1,Employees,2020-12-06,0.9112626,0.0
1,Employees,2020-12-05,0.57766783,0.6249
1,Employees,2020-12-02,0.8209057,0.0
1,Employees,2020-11-26,0.55131686,0.0
1,Employees,2020-11-23,0.72913337,0.4404
1,Employees,2020-11-16,0.90584004,0.0
1,Employees,2020-11-06,0.6390329,-0.5423
1,Employees,2020-11-06,0.56086427,0.6249
1,Employees,2020-11-05,0.9248587,0.6369
1,Employees,2020-11-03,0.88891757,0.0
1,Employees,2020-11-01,0.6667125,0.4404
1,Employees,2020-10-28,0.9490598,0.7906
1,Employees,2020-10-23,0.88129485,0.4404
1,Employees,2020-10-23,0.91608787,0.6249
1,Employees,2020-10-21,0.9030162,-0.2755
1,Employees,2020-10-03,0.853027,0.4588
1,Employees,2020-09-30,0.93653345,0.4939
1,Employees,2020-09-28,0.68137,0.4404
1,Employees,2020-09-22,0.57766837,0.6249
1,Employees,2020-09-22,0.9472039,0.836
1,Employees,2020-09-18,0.8642656,0.6369
1,Employees,2020-09-14,0.5907502,0.0
1,Employees,2020-09-13,0.72434497,0.6249
1,Employees,2020-09-12,0.5907499,0.0
1,Employees,2020-09-09,0.80720085,0.2263
1,Employees,2020-09-08,0.9389854,0.0
1,Employees,2020-09-02,0.86772907,0.1531
1,Employees,2020-09-01,0.9296409,0.6369
1,Employees,2020-08-11,0.9513562,0.6369
1,Employees,2020-08-09,0.82687604,0.0
1,Employees,2020-08-03,0.95969814,0.7783
1,Employees,2020-07-26,0.8846507,0.4939
1,Employees,2020-07-24,0.5665877,0.0
1,Employees,2020-07-19,0.65882134,0.5859
1,Employees,2020-07-11,0.95582294,0.7717
1,Employees,2020-06-25,0.6602005,0.4404
1,Employees,2020-06-08,0.8848127,0.6249
1,Employees,2020-06-08,0.57766795,0.6249
1,Employees,2020-06-05,0.7134379,0.2023
1,Employees,2020-06-04,0.7961961,0.0
1,Employees,2020-05-18,0.9204121,0.5859
1,Employees,2020-04-06,0.89996266,0.0
1,Employees,2020-03-23,0.5960895,0.0
1,Employees,2020-01-21,0.8969819,0.5859
1,Employees,2020-01-18,0.8162778,0.0
1,Employees,2020-01-15,0.9369607,0.5719
1,Employees,2020-01-13,0.9263231,0.0
1,Employees,2020-01-07,0.8949319,0.0
1,Employees,2019-11-15,0.8148974,0.4404
1,Employees,2019-11-15,0.55933875,-0.4404
1,Employees,2019-11-05,0.73255694,0.4576
1,Employees,2019-09-26,0.85512996,-0.296
1,Employees,2019-09-23,0.91559243,0.4215
1,Employees,2019-09-17,0.7582233,0.2263
1,Employees,2019-09-17,0.5730311,0.5563
1,Employees,2019-09-09,0.7753746,0.4939
1,Employees,2019-08-09,0.72580266,0.5859
1,Employees,2019-08-08,0.88720167,0.6369
1,Employees,2019-07-29,0.92927504,0.6369
1,Employees,2019-07-29,0.87559545,-0.6369
1,Employees,2019-07-28,0.80396694,-0.5563
1,Employees,2019-07-04,0.9114208,0.6908
1,Employees,2019-07-03,0.84050554,0.6249
1,Employees,2019-06-24,0.8969817,0.5859
1,Employees,2019-06-23,0.45398316,0.5719
1,Employees,2019-04-26,0.5511336,0.2263
1,Employees,2019-04-23,0.5913136,0.5859
1,Employees,2019-04-18,0.8418175,0.6249
1,Employees,2019-04-09,0.46963367,0.5859
1,Employees,2019-04-07,0.9464236,0.0
1,Employees,2019-04-04,0.9104562,0.6249
1,Employees,2019-03-26,0.91982925,-0.1027
1,Employees,2019-03-25,0.94801867,0.4295
1,Employees,2019-03-18,0.8268761,0.0
1,Employees,2019-03-03,0.9655453,0.6249
1,Employees,2019-02-28,0.92587304,0.1154
1,Employees,2019-01-14,0.8949319,0.0
1,Employees,2019-01-10,0.89311284,-0.3612
1,Employees,2019-01-09,0.7291305,0.5574
1,Employees,2019-01-05,0.774567,0.6369
1,Employees,2018-12-29,0.9429959,0.8271
1,Employees,2018-12-17,0.9435282,0.0
1,Employees,2018-12-14,0.8876724,0.8225
1,Employees,2018-12-14,0.84745944,0.6249
1,Employees,2018-12-08,0.57766783,0.6249
1,Employees,2018-12-04,0.92169124,-0.3182
1,Employees,2018-10-24,0.8399728,0.0
1,Employees,2018-10-24,0.82687604,0.0
1,Employees,2018-10-11,0.90371144,0.5859
1,Employees,2018-10-09,0.87250894,0.4404
1,Employees,2018-09-24,0.7450638,0.8225
1,Employees,2018-09-20,0.91281927,0.09
1,Employees,2018-09-19,0.8915266,0.0
1,Employees,2018-09-07,0.90679234,0.0
1,Employees,2018-08-23,0.92708707,0.2023
1,Employees,2018-08-20,0.96130776,-0.0615
1,Employees,2018-08-19,0.9205322,0.0
1,Employees,2018-08-19,0.9474424,0.09
1,Employees,2018-07-25,0.8268761,0.0
1,Employees,2018-07-21,0.6200321,0.6369
1,Employees,2018-07-18,0.74064416,0.4404
1,Employees,2018-07-09,0.875086,0.0
1,Employees,2018-04-26,0.57766837,0.6249
1,Employees,2018-04-22,0.92476976,0.5859
1,Employees,2018-04-17,0.9560133,0.0
1,Employees,2018-04-07,0.9303505,-0.2755
1,Employees,2018-04-04,0.6463219,0.4588
1,Employees,2018-03-14,0.93581825,0.25
1,Employees,2018-03-12,0.5448895,0.0
1,Employees,2018-02-15,0.798398,0.6369
1,Employees,2018-02-13,0.70488447,0.0
1,Employees,2018-01-12,0.6964886,0.296
1,Employees,2018-01-09,0.93179,0.0
1,Employees,2018-01-08,0.8814312,0.0
1,Employees,2018-01-05,0.9373579,0.0
1,Employees,2018-01-04,0.82687604,0.0
1,Employees,2018-01-01,0.9494518,0.4404
1,Employees,2017-11-25,0.9298908,0.0
1,Employees,2017-11-06,0.92698777,-0.4767
1,Employees,2017-11-03,0.74686646,-0.6249
1,Employees,2017-10-29,0.7157682,0.0
1,Employees,2017-10-28,0.73916185,-0.4215
1,Employees,2017-10-21,0.89120847,0.0
1,Employees,2017-10-19,0.94115835,-0.4767
1,Employees,2017-10-18,0.9361133,0.4404
1,Employees,2017-09-30,0.8268761,0.0
1,Employees,2017-09-27,0.8966989,0.0
1,Employees,2017-09-27,0.82465434,0.0
1,Employees,2017-09-24,0.92792904,0.4404
1,Employees,2017-08-26,0.94905996,0.0
1,Employees,2017-08-16,0.7835849,0.4215
1,Employees,2017-08-16,0.9110779,0.0
1,Employees,2017-08-03,0.88247365,-0.4588
1,Employees,2017-07-27,0.83087194,0.6369
1,Employees,2017-06-15,0.48102266,0.6249
1,Employees,2017-06-09,0.7255561,0.4404
1,Employees,2017-06-01,0.9423598,0.4754
1,Employees,2017-05-26,0.85611194,0.5574
1,Employees,2017-04-25,0.8268761,0.0
1,Employees,2017-04-20,0.8265662,0.0
1,Employees,2017-04-18,0.91805196,-0.1531
1,Employees,2017-04-05,0.95106256,-0.6369
1,Employees,2017-03-19,0.9489727,-0.765
1,Employees,2017-03-11,0.74113035,0.6249
1,Employees,2017-03-09,0.9288446,0.0
1,Employees,2017-02-24,0.9367347,0.6249
1,Employees,2017-02-22,0.8938999,0.0
1,Employees,2017-02-20,0.94358087,0.2263
1,Employees,2017-01-26,0.85611206,0.5574
1,Employees,2017-01-24,0.8268761,0.0
1,Employees,2017-01-23,0.7563633,0.6249
1,Employees,2017-01-18,0.8869612,0.0
1,Employees,2017-01-13,0.87062335,0.0
1,Employees,2017-01-10,0.95932823,0.6901
1,Employees,2016-12-30,0.9435321,0.6369
1,Employees,2016-12-22,0.8963988,0.0
1,Employees,2016-12-20,0.9345824,-0.296
1,Employees,2016-12-14,0.9582077,0.8481
1,Employees,2016-12-14,0.9484064,0.0
1,Employees,2016-12-09,0.87062335,0.0
1,Employees,2016-11-23,0.93609977,0.7184
1,Employees,2016-11-21,0.8930221,0.0
1,Employees,2016-11-19,0.8379628,0.0
1,Employees,2016-11-18,0.76587963,0.5859
1,Employees,2016-11-18,0.5448895,0.0
1,Employees,2016-11-16,0.9266993,0.0
1,Employees,2016-10-28,0.8981302,0.836
1,Employees,2016-10-25,0.94905996,0.0
1,Employees,2016-10-25,0.88429433,-0.5667
1,Employees,2016-10-22,0.95702684,0.6369
1,Employees,2016-10-19,0.8587122,0.0
1,Employees,2016-09-29,0.95135605,0.6369
1,Employees,2016-09-24,0.92669916,0.0
1,Employees,2016-09-22,0.9188374,0.0
1,Employees,2016-09-16,0.79553914,-0.1027
1,Employees,2016-09-15,0.57766795,0.6249
1,Employees,2016-08-18,0.8268761,0.0
1,Employees,2016-08-17,0.891484,0.296
1,Employees,2016-08-17,0.9288947,0.0
1,Employees,2016-08-09,0.9407689,0.0
1,Employees,2016-08-06,0.7994817,-0.34
1,Employees,2016-08-05,0.7937737,0.5859
1,Employees,2016-08-04,0.6623679,0.5859
1,Employees,2016-07-31,0.5467862,0.4404
1,Employees,2016-07-18,0.93736047,0.0
1,Employees,2016-07-16,0.9266993,0.0
1,Employees,2016-07-11,0.8155807,0.5719
1,Employees,2016-07-10,0.6140196,0.0
1,Employees,2016-07-06,0.7360523,0.296
1,Employees,2016-06-14,0.80565894,0.0
1,Employees,2016-06-10,0.70856786,0.4404
1,Employees,2016-06-08,0.84766746,0.0
1,Employees,2016-06-07,0.64564353,0.0
1,Employees,2016-06-01,0.731967,-0.0258
1,Employees,2016-05-29,0.9312234,0.0
1,Employees,2016-05-26,0.95084256,0.8979
1,Employees,2016-05-13,0.68432,0.0
1,Employees,2016-05-09,0.4372109,0.0
1,Employees,2016-05-08,0.8706596,0.0
1,Employees,2016-04-19,0.8706231,0.0
1,Employees,2016-04-18,0.8508931,0.6249
1,Employees,2016-04-15,0.5431144,0.6369
1,Employees,2016-04-15,0.5623144,0.6361
1,Employees,2016-03-19,0.78314143,0.6249
1,Employees,2016-03-16,0.64564353,0.0
1,Employees,2016-03-15,0.888781,0.6369
1,Employees,2016-03-09,0.8949319,0.0
1,Employees,2016-03-08,0.94225156,0.0
1,Employees,2016-03-08,0.7417113,0.5719
1,Employees,2016-03-01,0.9392458,0.431
1,Employees,2016-02-27,0.5448893,0.0
1,Employees,2016-02-25,0.85516655,0.0
1,Employees,2016-02-25,0.8844431,0.0
1,Employees,2016-02-22,0.9031656,0.6369
1,Employees,2016-02-17,0.95274204,0.624
1,Employees,2016-02-03,0.65295887,-0.4767
1,Employees,2016-01-28,0.9334539,0.0
1,Employees,2016-01-28,0.80565894,0.0
1,Employees,2016-01-28,0.68575794,0.296
1,Employees,2016-01-27,0.6718164,0.0
1,Employees,2015-12-18,0.8809283,0.4404
1,Employees,2015-12-17,0.5428953,-0.3182
1,Employees,2015-12-17,0.87071705,0.0
1,Employees,2015-12-14,0.89757,-0.0772
1,Employees,2015-11-02,0.84871316,0.7003
1,Employees,2015-10-30,0.59608924,0.0
1,Employees,2015-10-23,0.60782987,0.0
1,Employees,2015-10-18,0.6850176,0.0
1,Employees,2015-10-15,0.8048333,0.5859
1,Employees,2015-10-08,0.9122104,0.8481
1,Employees,2015-10-05,0.9086563,0.8588
1,Employees,2015-09-18,0.72642106,-0.6249
1,Employees,2015-09-15,0.8036061,0.0
1,Employees,2015-09-13,0.8034266,-0.4939
1,Employees,2015-09-10,0.7003094,0.0
1,Employees,2015-09-08,0.8996195,0.4404
1,Employees,2015-08-14,0.8890843,0.0
1,Employees,2015-08-12,0.92669916,0.0
1,Employees,2015-08-11,0.82687604,0.0
1,Employees,2015-08-07,0.48764604,0.0
1,Employees,2015-07-30,0.8982749,0.0
1,Employees,2015-07-25,0.9152062,0.0
1,Employees,2015-07-03,0.93260723,0.0
1,Employees,2015-06-29,0.6651403,0.0
1,Employees,2015-06-02,0.8949319,0.0
1,Employees,2015-05-30,0.89682215,0.0
1,Employees,2015-05-30,0.96292484,0.9231
1,Employees,2015-05-06,0.6774413,-0.7485
1,Employees,2015-04-07,0.9278387,0.7579
1,Employees,2015-04-02,0.81725127,0.0
1,Employees,2015-04-01,0.9148612,0.296
1,Employees,2015-03-26,0.8856028,0.0
1,Employees,2015-03-24,0.89516634,0.2732
1,Employees,2015-02-13,0.6160191,0.3612
1,Employees,2015-02-10,0.94520366,0.6249
1,Employees,2015-01-27,0.88307756,0.1531
1,Employees,2015-01-24,0.69242114,0.2263
1,Employees,2015-01-22,0.5452956,0.0
1,Employees,2014-11-11,0.863273,0.0
1,Employees,2014-11-08,0.69516873,0.4404
1,Employees,2014-11-02,0.96839154,0.8402
1,Employees,2014-11-01,0.91577995,0.6369
1,Employees,2014-10-29,0.91578007,0.6369
1,Employees,2014-10-28,0.7798228,0.1531
1,Employees,2014-10-25,0.97928214,0.8591
1,Employees,2014-10-18,0.753779,-0.296
1,Employees,2014-10-15,0.8745831,0.069
1,Employees,2014-10-03,0.95823514,0.2584
1,Employees,2014-09-13,0.93348634,0.0
1,Employees,2014-07-09,0.9501086,0.0
1,Employees,2014-07-03,0.9622427,0.7713
1,Employees,2014-06-26,0.6767151,-0.4588
1,Employees,2014-06-19,0.94486105,0.3182
1,Employees,2014-06-19,0.62401605,-0.2247
1,Employees,2014-05-29,0.93035614,0.6249
1,Employees,2014-05-27,0.69284874,0.6249
1,Employees,2014-05-23,0.7942846,0.0382
1,Employees,2014-05-22,0.9398141,0.8316
1,Employees,2014-04-22,0.8827968,0.0
1,Employees,2014-04-16,0.9302597,0.7351
1,Employees,2014-04-15,0.89700854,-0.3612
1,Employees,2014-04-09,0.6797285,0.0
1,Employees,2014-04-02,0.59532523,0.6249
1,Employees,2014-02-02,0.90922105,0.7506
1,Employees,2014-02-02,0.8932359,-0.3875
1,Employees,2014-01-31,0.86202127,-0.431
1,Employees,2014-01-19,0.9175485,0.6249
1,Employees,2013-11-18,0.94384515,0.8591
1,Employees,2013-10-12,0.80378306,0.0
1,Employees,2013-10-07,0.9741752,0.875
1,Employees,2013-09-18,0.8069571,0.4497
1,Employees,2013-08-16,0.72654665,-0.4404
1,Employees,2013-07-31,0.9712372,0.8126
1,Employees,2013-07-29,0.9671849,0.5719
1,Employees,2013-06-09,0.72389364,0.0
1,Employees,2013-05-14,0.8779166,0.4939
1,Employees,2013-05-10,0.90992594,0.0
1,Employees,2013-03-21,0.9461069,0.0
1,Employees,2012-11-28,0.95807534,0.6249
1,Employees,2012-11-02,0.61313176,0.6249
1,Employees,2012-10-19,0.9096184,-0.5423
1,Employees,2012-10-17,0.9259869,0.93
1,Employees,2012-10-15,0.94964206,0.8176
1,Employees,2012-10-10,0.92434084,0.7845
1,Employees,2012-06-27,0.9103826,0.6908
1,Employees,2012-06-25,0.9574803,0.6249
1,Employees,2012-01-26,0.9501571,-0.3182
1,Employees,2011-12-26,0.90943694,0.658
1,Employees,2011-09-24,0.7831286,-0.6249
1,Employees,2010-12-28,0.93041575,0.3818
1,Employees,2010-12-01,0.89561033,0.2263
1,Employees,2010-11-16,0.77720785,0.0
1,Employees,2010-09-24,0.94757485,0.3975
1,Employees,2010-07-25,0.8512311,0.4404
1,Employees,2010-07-22,0.82687604,0.0
1,Employees,2009-10-27,0.75248593,0.0
1,Employees,2009-04-17,0.8085784,-0.5106
1,Employees,2009-03-24,0.67550784,0.0
2,Customers,2022-05-21,0.97534984,0.9231
2,Customers,2022-05-21,0.96757525,0.7902
2,Customers,2022-05-21,0.9724357,0.9469
2,Customers,2022-05-21,0.9589095,0.9486
2,Customers,2022-05-20,0.9716028,0.9537
2,Customers,2022-05-20,0.9697748,0.9518
2,Customers,2022-05-19,0.9539421,0.765
2,Customers,2022-05-19,0.9801077,0.9796
2,Customers,2022-05-16,0.9668158,0.9186
2,Customers,2022-05-16,0.8984293,0.9367
2,Customers,2022-05-12,0.9268573,-0.5994
2,Customers,2022-05-12,0.93348014,-0.25
2,Customers,2022-05-12,0.93336606,0.7261
2,Customers,2022-05-12,0.9408244,0.9744
2,Customers,2022-05-11,0.9867406,0.872
2,Customers,2022-05-10,0.969174,0.9405
2,Customers,2022-05-09,0.90974045,0.0
2,Customers,2022-05-09,0.9669783,0.4792
2,Customers,2022-05-09,0.96105343,0.8856
2,Customers,2022-05-09,0.95507777,0.5413
2,Customers,2022-05-06,0.89203715,0.9682
2,Customers,2022-05-05,0.90924764,-0.132
2,Customers,2022-05-05,0.9757593,0.8074
2,Customers,2022-05-03,0.9541615,0.7184
2,Customers,2022-05-03,0.92401636,0.7003
2,Customers,2022-05-03,0.9756933,0.9612
2,Customers,2022-05-01,0.93791723,0.7814
2,Customers,2022-04-30,0.9113967,0.7425
2,Customers,2022-04-29,0.9818256,0.9153
2,Customers,2022-04-28,0.93251956,-0.7096
2,Customers,2022-04-28,0.9800178,-0.872
2,Customers,2022-04-27,0.95929635,-0.8104
2,Customers,2022-04-18,0.94669044,0.872
2,Customers,2022-04-15,0.9608543,0.3502
2,Customers,2022-04-14,0.93132377,0.4754
2,Customers,2022-04-26,0.95376897,0.9722
2,Customers,2022-04-07,0.9635085,0.8016
2,Customers,2022-04-06,0.9449158,0.2263
2,Customers,2022-04-05,0.9040633,0.4201
2,Customers,2022-04-05,0.92973924,0.9857
2,Customers,2022-04-02,0.8813044,0.928
