,index,Unnamed: 0,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound,similarity
1525,4030,4030,loccitane_jp,1286955784018857984,2020-07-25 09:25:44, there are many cute and practical roxyn novelties that i just buy ,0,,False,12,67,0.75,0.5,0.0,0.769,0.231,0.4588,0.8963387
1526,4031,4031,loccitane_jp,1286822919432097793,2020-07-25 00:37:46, i bought a mary melon lip scrub of roxytan i love melons and it is fun to use it with a really sweet good scent that i am happy after i am worried about lip scrub i am looking forward to using scalp cleansing ,0,,False,44,210,0.6100000000000001,0.53,0.043,0.609,0.347,0.9475,0.899318
1527,4032,4032,loccitane_jp,1286574785921605637,2020-07-24 08:11:47, enjoy uv fresh body lotion icy leg mousse granite body gel cool cool and comfortable get a smooth body for more information ,110,,False,22,125,0.525,0.3249999999999999,0.0,0.544,0.456,0.9081,0.8243519
1528,4033,4033,loccitane_jp,1286260769982619648,2020-07-23 11:23:59,popularity ranking now hot update the latest popularity ranking of the official online shop verbena body hand verbena complete aqua leotier refreshing eye gel chess items you care about ,79,,False,29,186,0.7875,0.3375,0.0,0.665,0.335,0.9118,0.8631649
1529,4034,4034,loccitane_jp,1286231748288720897,2020-07-23 09:28:40, i almost used up my handheld roxytan verbena eau de toiree which is no longer indispensable to life but i went out with this with an elegant fragrance that i do not get tired of and before taking a bath while sleeping at work,0,,False,44,226,0.8666666666666666,0.1666666666666666,0.035,0.807,0.158,0.769,0.90209615
1530,4035,4035,loccitane_jp,1286089617767161856,2020-07-23 00:03:53, during the spa campaign with relaxing essential oil foot care aromacology foot relief is off please take this opportunity to experience the best relaxation time ,71,,False,25,162,0.3,0.5,0.0,0.448,0.552,0.969,0.87633896
1531,4036,4036,loccitane_jp,1285873624176459776,2020-07-22 09:45:37, lavender flower soap soap with highquality lavender oil and flowers tightly confined the fragrance that calms the mind clear old keratin enjoy luxurious bath time ,109,,False,25,164,0.3422619047619047,0.1053571428571428,0.0,0.731,0.269,0.7964,0.8973076
1532,4037,4037,loccitane_jp,1285751839506305024,2020-07-22 01:41:41, i had made a reservation for roxytan but i got a notice that i had reserved an ordinifer while i thought that it was an absolute good scent but it was a good scent ,0,,False,34,165,0.7000000000000001,0.5333333333333333,0.0,0.765,0.235,0.8271,0.84250104
1533,4038,4038,loccitane_jp,1285498680070422529,2020-07-21 08:55:43, eau doninfa fragrance that brings happiness is the longawaited limited reprint lineup eau de towale hair mist shower gel hand cream soft body cream ,167,,False,24,149,0.2309523809523809,0.2428571428571428,0.064,0.707,0.229,0.7096,0.8973739
1534,4039,4039,loccitane_jp,1285380363301187584,2020-07-21 01:05:34, i bought a roxytan eye serum that kuma had been worried about for a long time because of his eternal troubles and my eyes were getting dark the next morning i have no choice but to recommend ,0,,False,37,192,0.2666666666666666,-0.0666666666666666,0.139,0.774,0.087,0.0129,0.9040477
1535,4040,4040,loccitane_jp,1285146729814212608,2020-07-20 09:37:11, new release popular no verbena new granité body gel icy leg mousse icy shower gel get exhilarating body ,128,,False,18,105,0.4848484848484848,0.2287878787878787,0.097,0.661,0.242,0.5106,0.8571454
1536,4041,4041,loccitane_jp,1285022064298962945,2020-07-20 01:21:49, i bought a head scrub that i bought because it was very pleasant to try it a little by the clerk at roxytan who stopped by on the way back i bought it from now on i can take care of my scalp and im looking forward to using it ,0,,False,50,227,0.5,0.2552777777777777,0.038,0.825,0.137,0.7089,0.89961624
1537,4042,4042,loccitane_jp,1284702720625000448,2020-07-19 04:12:51, i was able to meet a good lotion after a long time when i think that it became difficult to feel brighter and brighter skin it will be thick and moisturizing mochimochi lxiamen reine blanc healed every day by the scent of flowers like tin run,0,,False,46,243,0.62,0.0699999999999999,0.05,0.739,0.212,0.7964,0.87776506
1538,4043,4043,loccitane_jp,1284430854396108800,2020-07-18 10:12:33, i bought the cream of the sunscreen of roxytans verbena that i was not good at the sewing feeling of sunscreen for a long time i was very refreshed because i was close to the age and had almost no chance to talk with people because i was close to the age and talked with people ,0,,False,56,279,0.4333333333333333,-0.0666666666666666,0.081,0.859,0.06,-0.2712,0.9156352
1539,4044,4044,loccitane_jp,1284103308320243713,2020-07-17 12:31:00,popularity ranking now hot update the latest popularity ranking of the official online shop verbena body hand verbena complete aqua leotier refreshing eye gel chess items you care about ,79,,False,29,186,0.7875,0.3375,0.0,0.665,0.335,0.9118,0.8631647
1540,4045,4045,loccitane_jp,1284062408860811267,2020-07-17 09:48:29, in suppresses the spread of swell hair even in hot and humid environments protect hair from the heat and sunlight of the dryer smooth and fingerlike smooth glossy finish morning styling and de ,44,loccitane_jp,False,33,194,0.6166666666666667,0.35,0.0,0.925,0.075,0.3818,0.90011823
1541,4046,4046,loccitane_jp,1284062406902026240,2020-07-17 09:48:29, repair hair milk serum from the five herbs repair series that won numerous bescos hair milk serum is newly released while protecting it from damage caused by heat and sunlight ,87,,False,30,177,0.4772727272727273,0.0681818181818181,0.092,0.802,0.106,0.128,0.9364462
1542,4047,4047,loccitane_jp,1283960112588025856,2020-07-17 03:02:00,get verbena items fun puzzle game with the verbena citrus verbena motif hapikoi street is here present the perfect product for summer please play here,75,,False,25,150,0.4,0.2249999999999999,0.0,0.642,0.358,0.8934,0.8639214
1543,4048,4048,loccitane_jp,1283940767564623873,2020-07-17 01:45:08, perfume coloring the scent of roxitans peony is a sweet scent but i do not get tired at all rollon so i like this that it is easy to carry ,0,,False,30,140,0.7277777777777779,0.1277777777777777,0.0,0.633,0.367,0.9235,0.89154714
1544,4049,4049,loccitane_jp,1283683132512722947,2020-07-16 08:41:23,how to use place in a clean container with a sparkling cleanser mix until mousse spread on skin and rinse ,42,loccitane_jp,False,20,106,0.7000000000000001,0.3666666666666667,0.0,0.766,0.234,0.5994,0.9023914
1545,4050,4050,loccitane_jp,1283683130826584064,2020-07-16 08:41:22, enzyme pack new release sense recipe sparkling cleanser deep face wash to the depths of pores with the power of enzyme clear old keratin and pore dirt to skin that is moisturized by moisturizing skin with a peeling effect ,82,,False,39,223,0.3594696969696969,0.0840909090909091,0.057,0.829,0.114,0.34,0.91903365
1546,4051,4051,loccitane_jp,1283582871467261952,2020-07-16 02:02:59, roxytans cherry blossom body cream is really the best solid and smooth smooth and above all exquisite moisturizing power my body itches if i moisturize too much but this does not become so and moisturizes as much as necessary,0,,False,39,226,0.4333333333333333,0.3555555555555555,0.0,0.896,0.104,0.489,0.9335995
1547,4052,4052,loccitane_jp,1283315271290109952,2020-07-15 08:19:38,the present is a present of the limited new product set massager icy leg mousse body gel of verbena which surely survives a hot summer in exhilaration ,37,loccitane_jp,False,27,151,0.3480416408987837,0.1021335807050092,0.068,0.827,0.104,0.25,0.8864195
1548,4053,4053,loccitane_jp,1283314980423491584,2020-07-15 08:18:28,photocon we will hold a photo contest where new products of fragrance verbena that call the new release encounter today please post a scene that you wish to have such an encounter this summer with your favorite photos for more information please click on instagram,93,,False,45,264,0.5818181818181818,0.2545454545454545,0.0,0.791,0.209,0.8519,0.9115942
1549,4054,4054,loccitane_jp,1283228326706864128,2020-07-15 02:34:08, it is always a verbena series because it is a woman who usually loves roxytan but this green tea is roxytan green tea ,0,,False,23,119,0.2833333333333334,-0.2166666666666666,0.0,0.895,0.105,0.3291,0.8471346
1550,4055,4055,loccitane_jp,1282952405642960898,2020-07-14 08:17:44,new color appearance juicy ever summer lip new color appears from the allpurpose lip of keeping color and moisturizing for a long time being paowaful confident adult red lip bare pomegranate feminine blue pink this summer is different from usual color ,124,,False,41,252,0.3447658402203857,0.0475206611570247,0.0,0.924,0.076,0.4939,0.89197946
1551,4056,4056,loccitane_jp,1282950873287520261,2020-07-14 08:11:38,from the viewpoint of preventing the spread of covid we are currently suspending the collection of vacant containers at stores for the time being which is part of the roxytan green program for details please check this link ,62,,False,38,224,0.35,-0.1,0.028,0.914,0.058,0.296,0.88022935
1552,4057,4057,loccitane_jp,1282844403833290752,2020-07-14 01:08:34, i went because i was planning to take a picture of materials of shibuya or omotesando that i finally got the package drawn by mr harumushi of the staff ,0,,False,29,153,1.0,0.0,0.0,1.0,0.0,0.0,0.90941125
1553,4058,4058,loccitane_jp,1282591213887971328,2020-07-13 08:22:29, refresh your sticky body quickly aqualeotier hydration mist pure freshness shining vinegar verbena isita orets compact cool ,104,,False,17,125,0.5499999999999999,0.2992063492063492,0.0,0.874,0.126,0.3182,0.88580555
1554,4059,4059,loccitane_jp,1282500175362056192,2020-07-13 02:20:44, this seems to have the effect of brightening the skin if the fragrance of the flower full of the happiness sense full of the sense of quality of every day is irresistible to wrap the face with a soft dense bubble that the face wash of the push is not tired at all of lxitanes illuminating cleansing foam so that i really want to lipi as many as many,0,,False,69,350,0.44375,0.3625,0.0,0.818,0.182,0.9146,0.85718
1555,4060,4060,loccitane_jp,1282137747163983872,2020-07-12 02:20:34, roxitan true story essential items for summer provence herbal vinegar effective for the care of damaged hair and essential item in summer refreshing summer hair care with pure freshness incorporating the wisdom of herbal vinegar,0,,False,35,229,0.5916666666666667,0.2773809523809523,0.061,0.609,0.33,0.9153,0.8904109
1556,4061,4061,loccitane_jp,1281884734012833793,2020-07-11 09:35:11, get smooth hair with hair care items made with roxytan herbs ,0,,False,11,62,0.5,0.4,0.0,0.758,0.242,0.4939,0.871433
1557,4062,4062,loccitane_jp,1281505805011832837,2020-07-10 08:29:27,the summer preparation is well equipped shear rich body scrub with the scrub of the cream removes roughness to moist skin repair hair mask to repair damage to the inside of hair intensive care mask ,79,,False,35,198,0.75,0.375,0.074,0.719,0.206,0.6908,0.8888818
1558,4063,4063,loccitane_jp,1281398175459205120,2020-07-10 01:21:46, the sweet change from the refreshing grassy feeling of the lquincitan el babere top that i bought after all is soft and it feels very good at this time of year ,0,,False,31,161,0.656,0.4720000000000001,0.0,0.733,0.267,0.8173,0.8976165
1559,4064,4064,loccitane_jp,1281211225615949824,2020-07-09 12:58:54,popularity ranking now hot online shop popularity ranking update five herbs pure freshness complete five herbs pure freshness deep cleansing care citrus verbena ,71,,False,23,161,0.53,0.1557142857142857,0.0,0.68,0.32,0.8555,0.8967405
1560,4065,4065,loccitane_jp,1281039130512650240,2020-07-09 01:35:03, the immortelle divine series of roxytan arrives with a spicy bouquet this time a new ingredient that supports the skin structure is added to the oil serum cream and the renewal lotion is a talented series that you can feel the firm elasticity in a new package ,0,,False,47,261,0.5522727272727272,0.1931818181818181,0.0,0.81,0.19,0.8555,0.9047384
1561,4066,4066,loccitane_jp,1280800757990567936,2020-07-08 09:47:51,roxytans true story an essential item for summer provence herbal vinegar effective for the care of damaged hair and an indispensable item in summer with pure freshness incorporating the wisdom of herbal vinegar summer hair ke ,141,,False,36,226,0.63,0.3128571428571428,0.062,0.668,0.269,0.8625,0.86621773
1562,4067,4067,loccitane_jp,1280674410093875200,2020-07-08 01:25:47, i just took a peek but i couldnt stand it i bought aloxytans pure freshness series as a set im safe this summer im safe again this summer ,0,,False,28,139,0.5,0.4047619047619048,0.0,0.732,0.268,0.8271,0.8556538
1563,4068,4068,loccitane_jp,1280262507878158337,2020-07-06 22:09:02,tanabata today is a romantic day where orihime and hikoboshi can meet only once a year it is said that it calls love wrapped in the scent of verbena calling love in tanabata where the power of encounters increases ,144,,False,39,214,0.675,0.25,0.0,0.754,0.246,0.9022,0.9537715
1564,4069,4069,loccitane_jp,1280071197326077952,2020-07-06 09:28:50,how to survive ultraviolet mask life full body sweat in a sultry mask life kit summer total refreshing assorted to solve the trouble unique to this summer that is worried about drying of hands by hand washing and disinfection is a new appearance summer ,113,,False,44,253,0.6590909090909091,0.193560606060606,0.102,0.793,0.104,0.0258,0.8807999
1565,4070,4070,loccitane_jp,1279922447425232898,2020-07-05 23:37:45, hair care with roxytan herbs off pore stains by scrub of french salt ,0,,False,13,70,0.0,0.0,0.0,0.789,0.211,0.4939,0.8625144
1566,4071,4071,loccitane_jp,1279723784396660736,2020-07-05 10:28:20, i used lxiacitan shampoo conditioner five herbs pure freshness for the first time but my hair wash was cool washed and refreshing and the fragrance and summer husband may like it to men who seem to like it i take it to the gym,0,,False,44,227,0.6208333333333333,0.3285714285714285,0.0,0.805,0.195,0.8573,0.87846106
1567,4072,4072,loccitane_jp,1279366271646064642,2020-07-04 10:47:43, because the lip scrub new release of roxytan was a melon i can not eat the melon that i bought raspberry on the plunge  i did it several times and did not expect it to be good but it is recommended for those who have a sweet delicious lip skin that is full of sweet and delicious lips that you want to eliminate with one shot,0,,False,66,326,0.6130681818181818,0.4857954545454546,0.0,0.695,0.305,0.9741,0.9236853
1568,4073,4073,loccitane_jp,1279223439656538114,2020-07-04 01:20:09,popular ranking now hot online shop ranking update five herbs pure freshness complete five herbs pure freshness perfect fresh delicious lick ,71,,False,21,141,0.70625,0.4598214285714285,0.0,0.576,0.424,0.91,0.89143723
1569,4074,4074,loccitane_jp,1279014524532805632,2020-07-03 11:30:00, thanks to you we will continue to deliver tips that will be beautiful for beauty staff members in the future etc,148,,False,21,113,0.4416666666666666,0.35,0.0,0.629,0.371,0.891,0.9130463
1570,4075,4075,loccitane_jp,1278968925670174720,2020-07-03 08:28:48, vitamin charge step if you are worried about the roughness of the skin with a scrub moisturizing mask off the old keratin with a glowing scrub step charge moisture and beauty ingredients with a conforming mask ,77,,False,36,211,0.2,0.1,0.058,0.785,0.157,0.5859,0.8840022
1571,4076,4076,loccitane_jp,1278877653978632192,2020-07-03 02:26:07, melon limited face eye mask and lip scrub in l delicious fruity series ,0,,False,13,72,0.5714285714285714,0.4642857142857143,0.122,0.641,0.237,0.4215,0.9011365
1572,4077,4077,loccitane_jp,1278669095236276225,2020-07-02 12:37:23,thank you to everyone who viewed instagram live roxytan tv stories and archives can be viewed from igtv please look forward to the next delivery ,82,,False,25,145,0.25,0.0681818181818181,0.0,0.827,0.173,0.5859,0.878626
1573,4078,4078,loccitane_jp,1278641183246319618,2020-07-02 10:46:28, l tv trailer live delivery hair skin care to spend the rainy season refreshingly starting the theme please take a look by all means ,0,,False,24,133,0.3,0.0681818181818181,0.05,0.736,0.213,0.6369,0.85873675
1574,4079,4079,loccitane_jp,1278493905323876353,2020-07-02 01:01:14, the shampoo conditioner i bought at roxytan yesterday was very good not to be defeated by the humidity like today i am damaged by cat hair and fits the hair that is missing harikoshi like me hair softens and touches it with a good fragrance ht,0,,False,46,244,0.4766666666666667,0.47,0.093,0.654,0.253,0.8334,0.8963064
1575,4080,4080,loccitane_jp,1278448293320646656,2020-07-01 22:00:00,the person inside came here while being encouraged every day by everyones wonderful photos and comments i want you to follow it now if i have not followed it yet i want to ride on the stand with everyone,156,,False,39,203,1.0,1.0,0.0,0.784,0.216,0.7783,0.8931717
1576,4081,4081,loccitane_jp,1278307465688309761,2020-07-01 12:40:24,l tv trailer live delivery hair skin care to spend the rainy season refreshingly starting the theme please take a look by all means ,68,,False,24,132,0.3,0.0681818181818181,0.05,0.736,0.213,0.6369,0.85873646
1577,4082,4082,loccitane_jp,1278227815314239494,2020-07-01 07:23:54, hair care using herbs from locuitane where you can enjoy a head spa experience at home ,0,,False,16,88,0.5,0.4,0.0,0.67,0.33,0.7506,0.8633295
1578,4083,4083,loccitane_jp,1278151470202798080,2020-07-01 02:20:32, i can reserve and purchase it by the sale of verbenas alcohol hand gel from lochitane this seems to be useful because it can disinfect the hand and it becomes a good fragrance so it seems to be useful alcohol hand gel that continues to be too much and the hand tends to dry htt,0,,False,55,278,0.2799999999999999,0.2866666666666667,0.0,0.681,0.319,0.9661,0.91874695
1579,4084,4084,loccitane_jp,1278091914319761415,2020-06-30 22:23:52, the season with strong sunlight has arrived on twitter this month items to enjoy cool so that you can enjoy the hot summer in a friendly mood beauty club member direct transmission tips to win a gift campaign that wins a present ,94,,False,42,230,0.4733333333333334,0.3408333333333333,0.0,0.505,0.495,0.9825,0.8961432
1580,4085,4085,loccitane_jp,1277877371639443456,2020-06-30 08:11:21,from roxytan imortelle overnight reset eye serum imortol overnight reset serum imol motel divine oil hotel chinzanso champagne garden from tokyo ,42,loccitane_jp,False,21,145,0.0,0.0,0.0,0.766,0.234,0.7003,0.89308196
1581,4086,4086,loccitane_jp,1277877367688450049,2020-06-30 08:11:20, roxytan x hotel chinzanso tokyos collaboration present campaign what is the present content ,95,,False,13,93,0.0,0.0,0.0,1.0,0.0,0.0,0.8417605
1582,4087,4087,loccitane_jp,1277011497873403905,2020-06-27 22:50:41, instagram story instagram posts that many people are surprised at for a long time i try to deliver content that replaces customer service in stores such as product commitment and usage beauty staff reviews,0,,False,34,206,0.575,0.1374999999999999,0.0,0.777,0.223,0.8074,0.8640785
1583,4088,4088,loccitane_jp,1276794811635298306,2020-06-27 08:29:39, moisturizing charge beauty habits refresh to the heart with a good scent roccitan can easily charge moisture and fragrance excellent items are gathered on the side of the desk or quickly sneak on the porch the habit of looking up your skin and feelings ,90,,False,44,254,0.7333333333333334,0.6166666666666667,0.0,0.753,0.247,0.9153,0.902876
1584,4089,4089,loccitane_jp,1276643905291739136,2020-06-26 22:30:00,instagram story instagram posts that many people are surprised at for a long time we try to deliver content that replaces customer service in stores such as product commitment and usage beauty staff reviews please check it out,106,,False,38,226,0.575,0.1374999999999999,0.0,0.757,0.243,0.8625,0.8797619
1585,4090,4090,loccitane_jp,1276427681010073602,2020-06-26 08:10:48, melon sorbet born from melon sorbet cool and delicious special care to skin bathed in ultraviolet rays a lip that gets crisp with a mask the eyes that tend to dry out by air conditioning freshly damage in summer ,97,,False,39,213,0.623015873015873,0.3650793650793651,0.068,0.679,0.253,0.8271,0.88264227
1586,4091,4091,loccitane_jp,1276342813416800257,2020-06-26 02:33:34, this loccitan shea butter will moisturize and make you a beautiful fingertip for fingertip casa moisturizing ,0,,False,16,110,1.0,0.85,0.0,0.782,0.218,0.5994,0.92274976
1587,4092,4092,loccitane_jp,1276277566798655490,2020-06-25 22:14:18, instagram is also full of fun on roxitans instagram we are delivering new product announcements live streaming by provence living staff we are delivering hints to live beautifully and healthily such as gift campaign t,0,,False,35,218,0.5292207792207793,0.2727272727272727,0.0,0.758,0.242,0.872,0.85480237
1588,4093,4093,loccitane_jp,1276133025307258881,2020-06-25 12:39:57,popular ranking now hot updated online shop popularity ranking five herbs pure freshness complete five herbs pure freshness deep cleansing care citrus verbena ,58,,False,23,159,0.5916666666666667,0.2297619047619047,0.0,0.687,0.313,0.8442,0.89549583
1589,4094,4094,loccitane_jp,1276093139971829760,2020-06-25 10:01:27,get beautiful legs in verbena this summer check the massage technique at home devised by loxitan spa together with the point push the point with a finger wrapped in the palm of your hand is wrapped in the scent of verbena ,58,loccitane_jp,False,41,222,1.0,0.85,0.0,0.843,0.157,0.7964,0.90203696
1590,4095,4095,loccitane_jp,1276093135332929536,2020-06-25 10:01:26,the fragrance is pure citrus a fresh fragrance full of refreshing feeling that makes you forget the heat quickly it is said that it is an herb that witches used to put in love medicine because of its charm granite is a shabbe that reates french cuisine ,52,loccitane_jp,False,47,253,0.5214285714285715,0.3139455782312925,0.036,0.76,0.203,0.8316,0.9255508
1591,4096,4096,loccitane_jp,1276093131444727808,2020-06-25 10:01:25, verbena skit and exhilarating to the enchanting body that attracts encounters here the lineup eau de towale granité body gel granite hand cream icy leg mousse a ,178,,False,27,162,0.5,0.3,0.0,0.728,0.272,0.8225,0.8697493
1592,4097,4097,loccitane_jp,1275977270276980737,2020-06-25 02:21:02, the roxytan vinegar shampoo that was so good arrived five herbs pure freshness shampoo im coming to the bathroom immediately htt,0,,False,21,129,0.55,0.4571428571428571,0.0,0.842,0.158,0.5777,0.8601544
1593,4098,4098,loccitane_jp,1275953490351644675,2020-06-25 00:46:32, melon limited face eye mask and lip scrub in l delicious fruity series ,0,,False,13,72,0.5714285714285714,0.4642857142857143,0.122,0.641,0.237,0.4215,0.90113634
1594,4099,4099,loccitane_jp,1275737063141171210,2020-06-24 10:26:32,instagram is also full of fun on roxitans instagram new product announcements live streaming by provence staff we are delivering hints to live beautifully and healthyly such as gift campaign follow along with twitter,103,,False,34,216,0.5292207792207793,0.2727272727272727,0.0,0.758,0.242,0.872,0.87032473
1595,4100,4100,loccitane_jp,1275709516995321856,2020-06-24 08:37:05,taste refreshing hair care and which items will suit your troubles deep cleansing care shining vinegar scalp serum sorbehead spa learn more ,65,loccitane_jp,False,22,140,0.6333333333333333,0.3333333333333333,0.106,0.669,0.225,0.5267,0.86103165
1596,4101,4101,loccitane_jp,1275709514008985602,2020-06-24 08:37:04,pure freshness is a natural hair care item filled with provence blessings common ingredients are herbal vinegar epilobes wrapped in a fresh fragrance for refreshing hair and skin ,39,loccitane_jp,False,28,179,0.6333333333333333,0.2023809523809524,0.0,0.657,0.343,0.8885,0.9065081
1597,4102,4102,loccitane_jp,1275709509055524866,2020-06-24 08:37:03, todays release pure freshness limited item limited edition from pure freshness is limited appearance ayumi design package salt scrub shampoo hair and scalp pack click here for details ,83,,False,28,185,0.2857142857142857,0.0428571428571428,0.186,0.814,0.0,-0.5719,0.85669184
1598,4103,4103,loccitane_jp,1275615559325896705,2020-06-24 02:23:43, i bought a new roxytan lip scrub a very good scent like a berry cake i was born with a thick lip so i aim for a lip that makes me want to kiss brightly ,0,,False,35,153,0.6273863636363636,0.3615909090909091,0.0,0.637,0.363,0.8899,0.8446336
1599,4104,4104,loccitane_jp,1275358320841224194,2020-06-23 09:21:33, more transparency with the roxytan spa method loosening face eyebrow cheeks flowing uv damage from under the ear to the collarbone ,58,loccitane_jp,False,21,132,0.5,0.5,0.138,0.862,0.0,-0.4939,0.8471273
1600,4105,4105,loccitane_jp,1275358318890905600,2020-06-23 09:21:32,in the season when the sun becomes stronger nomination buying rushes to achieve pure white skin and overflowing firmness reine blanche series that increases whiteness as you soak in the sun plenty of extracts of mystic flower reine depres prevent stain freckles ,61,,False,42,262,0.25,0.1071428571428571,0.0,0.915,0.085,0.4019,0.8932163
1601,4106,4106,loccitane_jp,1275252471078678528,2020-06-23 02:20:56, i would like to mention happy cherries more than roxytan not too sweet and not too sour the rich flavor of blackcurrants and the refreshing moisture of watermelon are balanced and unbiased to sweet flavor use with the most peace of mind after purchasing,0,,False,44,254,0.64375,0.403125,0.109,0.647,0.244,0.8602,0.9227962
1602,4107,4107,loccitane_jp,1274986044849438721,2020-06-22 08:42:15, hand care even in the summer do your hands be damaged by daily hand washing and disinfection or locucitan herbal balm is kept in the bag and lip nail hair other than multibalm hand that can be used immediately at any time ,82,,False,42,223,0.1875,-0.0625,0.055,0.702,0.243,0.872,0.90930873
1603,4108,4108,loccitane_jp,1274883975018803201,2020-06-22 01:56:40, greenti series perfect for early summer in roxytan ,0,,False,8,52,0.65,0.55,0.0,0.654,0.346,0.5719,0.6637584
1604,4109,4109,loccitane_jp,1274165412368769024,2020-06-20 02:21:21, new product i came so i tried to use it i used it but the smell of tea is not asserted as much as i thought but the calm fragrance is good roxytan healed with a soft sweet and fluffy fragrance ,0,,False,41,194,0.4863636363636364,0.2266233766233766,0.0,0.753,0.247,0.8957,0.8668353
1605,4110,4110,loccitane_jp,1274113893887930370,2020-06-19 22:56:38, the day after tomorrow fathers day introduce the mens items of roxytan by dad type sedra intelligent and reliable father sedra homme dundee dad with cade present thank you,0,,False,29,172,0.45,0.4,0.0,0.831,0.169,0.6705,0.88565314
1606,4111,4111,loccitane_jp,1273910017272344577,2020-06-19 09:26:30,the day after tomorrow fathers day introduce the mens items of roccitan by dad type sedra intelligent and reliable father to refreshing dad with cade present for sedra om dundee dad ,78,,False,31,182,0.6333333333333333,0.4333333333333333,0.0,0.909,0.091,0.4588,0.9023783
1607,4112,4112,loccitane_jp,1273798567904243713,2020-06-19 02:03:39, its a little extravagant roxytans handsanitizing alcohol gel ,0,,False,8,62,0.5,-0.1875,0.0,1.0,0.0,0.0,0.8151989
1608,4113,4113,loccitane_jp,1273587024851697669,2020-06-18 12:03:03,popularity ranking now hot update the latest popularity ranking of the official online shop cedla merci kit green tea complete reine blanche basic limited check items you care about ,70,,False,29,182,0.4529761904761904,0.0964285714285714,0.052,0.689,0.259,0.8176,0.86113286
1609,4114,4114,loccitane_jp,1273554333733253120,2020-06-18 09:53:09,stress that sleeps is bad in such a time healing relaxation of provence aromas positive uplifting refreshing revival harmony harmony what aromas you need the power of plants ,102,,False,28,174,0.678030303030303,0.0068181818181818,0.159,0.529,0.312,0.7269,0.89889896
1610,4115,4115,loccitane_jp,1273134150581735429,2020-06-17 06:03:29,the contents of the present to the bride rose total care set participants rose flower shower set application deadline campaign details from this link ,36,loccitane_jp,False,24,150,0.6625,0.3,0.0,0.878,0.122,0.4939,0.8551056
1611,4116,4116,loccitane_jp,1273133661597192193,2020-06-17 06:01:33,online wedding support campaign we will carry out a campaign to support brides planning an online wedding we will give you aloxitan rose products that are said to have the power to attract happy marriage applications from this link,36,,False,39,231,0.975,0.7,0.0,0.746,0.254,0.891,0.88923913
1612,4117,4117,loccitane_jp,1273078961451364353,2020-06-17 02:24:11, i bought a hand cream in roxytan yesterday but it was for home but i put it in my name so it is very cute coupled with nails ,0,,False,28,126,1.0,0.65,0.0,0.779,0.221,0.7607,0.875718
1613,4118,4118,loccitane_jp,1272827689791926274,2020-06-16 09:45:43, i had a friend present roxytans cyana nail oil and i used it every day but it was a surprising change finger was too dirty and blurred on purpose because of the byte the nails were bumpy and spoon nails,0,,False,40,203,0.4333333333333333,0.0333333333333333,0.095,0.815,0.09,-0.296,0.8776852
1614,4119,4119,loccitane_jp,1272731217868161028,2020-06-16 03:22:23, it was just right to pack the rose i bought the other day in an empty container of roxytan ,0,,False,19,92,0.5901785714285714,0.1651785714285714,0.096,0.904,0.0,-0.2023,0.67919666
1615,4120,4120,loccitane_jp,1272505891573522435,2020-06-15 12:27:01, l five herbs hair mask ive been to the l store for a long time from the washaway type hair mask tube comes out like macarons and moisturizes even in the rainy season small and cute and recommended l,0,,False,39,199,0.6,0.0666666666666666,0.033,0.783,0.184,0.7184,0.8990171
1616,4121,4121,loccitane_jp,1272449562133721088,2020-06-15 08:43:11,the fragrance is green citrus jasmine flowers float a gentle scent on the banks of the base note musk has a soft texture like a sunlight through trees incorporating a fresh fresh green feeling into everyday life ,57,loccitane_jp,False,37,212,0.54375,-0.0625,0.0,0.709,0.291,0.8591,0.86020446
1617,4122,4122,loccitane_jp,1272449559696793602,2020-06-15 08:43:10,the rainy season that makes you feel somehow refreshed with greenti based on the scent of greenti reminiscent of a crystal clear spring every time you wear the scent of orange or cardamom the shimeme that blows away ,122,,False,38,216,0.4416666666666666,0.05,0.033,0.9,0.067,0.3182,0.8800521
1618,4123,4123,loccitane_jp,1272138614684610561,2020-06-14 12:07:35, i bought two reprinted eau de towale for a limited time in roxytan and tried various green tea perfumes and i can not meet anything better when ,0,,False,27,145,0.3607142857142857,0.0571428571428571,0.164,0.836,0.0,-0.5116,0.88584405
1619,4124,4124,loccitane_jp,1271737562038538241,2020-06-13 09:33:57, lxiacitan perfume green tea that was abandoned a few years ago and could not be bought for a long time i bought it without hesitation i bought it without hesitation i am refreshing with a refreshing scent that is insanely good and recommended for men ,0,,False,45,252,0.5666666666666667,0.2083333333333333,0.066,0.75,0.184,0.5152,0.88417405
1620,4125,4125,loccitane_jp,1271375541975674880,2020-06-12 09:35:24, roxytan green tiouds toware body care green tea with orange scent ,0,,False,11,67,0.3,-0.2,0.0,0.758,0.242,0.4939,0.8729855
1621,4126,4126,loccitane_jp,1271056231969390592,2020-06-11 12:26:35,popularity ranking now hot update the latest popularity ranking of the official online shop green tea complete cedra merci kit reine blanche basic limited check items you care about ,64,,False,29,182,0.4529761904761904,0.0964285714285714,0.052,0.689,0.259,0.8176,0.86007744
