,word,username,description,location,following,followers,totaltweets,retweetcount,date,text,hashtags,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound
1063,loccitane,Orca0,daily events food centered on the occasional tweet i love mystili have been a mystil fan for years of course he has been playing for fc for years,fukuoka,390,263,16904,0,2022-06-05 04:41:49,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1064,loccitane,jenny_ty,,,140,52,2824,0,2022-06-05 04:40:08,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1065,loccitane,n_a0318_m,musicworld heritagetravelfashionmarieﾟ,japanese dolls town ,231,258,7133,0,2022-06-05 04:39:00,just vote for the activities you want to support and even small actions that can be taken right away can be a big step if everyone does it ,['1クリックで未来へのアクション'],28,139,0.3452380952380953,0.011904761904761899,0.0,0.862,0.138,0.4588
1066,loccitane,ytkuts, gospellers the alfee takashi utsunomiya is my favorite music such as godaigo   v,,122,20,770,0,2022-06-05 04:37:33,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1068,loccitane,eitoman_pp,kyototokyo,,993,1023,1364,0,2022-06-05 04:32:02,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1069,loccitane,y_hiyama,its yutaka hiyama my favorite thing is takoyaki his hobby is to create illustrations novels and accessories i love jumping titles such as bleach and reborn ansta has the attributes  that are most likely to be undead so please be careful ,toshima city,160,21,1043,0,2022-06-05 04:31:50,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1070,loccitane,spnagi,i dont mutter but im doing fine my recent craze is hand cream and full wireless earbuds,,352,288,106977,0,2022-06-05 04:31:24,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1071,loccitane,KanarionN777,the pleasures of life masaharu fukuyama  soccer  film,,790,69,12434,0,2022-06-05 04:29:21,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1072,loccitane,slashglitter,those who aim to be  followers retweet man,where someone was,417,190,25899,1,2022-06-05 04:28:45,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1073,loccitane,Non6203,follow me and spend every day  happily,,225,95,3745,0,2022-06-05 04:25:21,i love loccitane  its mint verbena season  just vote for the activities you want to support ,['1クリックで未来へのアクション'],16,92,0.6,0.5,0.0,0.594,0.406,0.802
1074,loccitane,yuzu_puccho,cute but i love it magical girl is doremichan,bungo honmaru hq deep in the swamp,212,122,21112,0,2022-06-05 04:16:28,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1075,loccitane,PeachTottemo,boys and men tokai area my pace participation  box push all the way  gakuen pta generation  regardless of age or push to get along  with ne grand sumo  matsuzaka momo lee  oriental medicine health oyakubuntori   delicate ,aichi,246,101,39633,0,2022-06-05 04:15:23,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1076,loccitane,mymochimons,i write as much as i like about rip monster loccitane stosno etc follow me,,1,0,21,0,2022-06-05 04:14:23,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1077,loccitane,makmii25,currently only the transfer of black bus reborn goods and love live goods is available  payment can be made by foreign exchange cash registered mail or correspondence we would like to keep the shipping destination at the post office,,1649,196,13490,0,2022-06-05 04:10:38,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1078,loccitane,tiecosan,recently it has become a prize racketee but i am doing it well acquired registered pharmaceutical license as a seller in ,,334,162,10145,0,2022-06-05 04:10:00,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1079,loccitane,mana_no_tsubu,,,51,4,163,0,2022-06-05 04:07:17,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1080,loccitane,nejisofuto99,,,120,20,1601,0,2022-06-05 04:07:07,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1081,loccitane,ticanyan,,,394,80,3633,0,2022-06-05 04:04:23,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1082,loccitane,ReMyvk,my name is miyuki a nerd who rushes to the scene before he can think about it there is only the truth on the ground recently i started dabbling in not only ftr but also suno ,gemba,250,467,76366,0,2022-06-05 04:03:13,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1083,loccitane,mizukazu0524,i love hot springs  saunas  and beer i am struggling every day with work childrearing and nursing care i use yoga to reset my feelings and tiredness passed the certified social labor certification examination i started working at the social labor attorney office in october  pension advisor level  mental health management class ii  color test level  studying calicon,,38,25,82,0,2022-06-05 03:54:16,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1084,loccitane,snow2020122,arasic shiyaokun maijani nankin ziko i have liked mad universe six meguro renji  snowman snow man tiara stage team hayashi shotakun kazamakun i want to support people who radiate heat,,233,162,21217,0,2022-06-05 03:53:39,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1085,loccitane,ePLIrI7MVXfNwfX,long coat chihuahua walk kun   born thank you for being a spoiled baby  full of energy,,4,1,2,0,2022-06-05 03:52:16,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1086,loccitane,lazulin244, tsuyoshi kusanagi nakama  koji tamaki  membership   yosui inoue akuna nakamori x japan genji yonezu born in  ms herb ,tokyo,1254,1335,78931,1,2022-06-05 03:52:04,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1087,loccitane,shi357896,mama  hiroto  ,urayasu chiba,217,99,1553,0,2022-06-05 03:48:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1088,loccitane,Takashi_miku2,kismynikaido takatsugulacostin nikaido nika  sen  mai festival troupe   takatsugu  trim your eyebrows  i quit reprinting images and videos once in a while ,,88,87,5244,0,2022-06-05 03:46:44,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1089,loccitane,kitikoro,i dont know how to use anything somehow sometimes i tweet,,94,23,689,0,2022-06-05 03:43:00,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1090,loccitane,CBA2022_JusNice, by   distributor of the model company chulalongkorn university  work with your heart return profit to society  inquireorder via dm ,,2,6,93,0,2022-06-05 03:42:52,to count brandt maidirakan ask us about our frogs in dm kaso sknakkara use the stumps howtoperfect koskowal clarins serm loccitane cramps lead gel bathe milk essence ,"['คสอ', 'สกินแคร์', 'ใช้ดีบอกต่อ', 'เครื่องสำอาง', 'howtoperfect', 'คสอเกาหลี', 'รีวิวสกินแคร์', 'clarins', 'เซรั่ม', 'loccitane', 'ครีมอาบน้ำ', 'เจลอาบน้ำ', 'ครีมน้ำนม', 'เอสเซนท์']",27,166,0.0,0.0,0.0,1.0,0.0,0.0
1092,loccitane,maritobig,,iwate hanamaki,146,24,143,0,2022-06-05 03:40:28,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1093,loccitane,7777777monmon,monon    movie  music  cooking  book  trip   instagram,japan,2224,522,5972,0,2022-06-05 03:38:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1094,loccitane,sy_kosuzu,everyone please  come to your good health,,366,67,7575,0,2022-06-05 03:38:20,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1095,loccitane,tybyn462,,,295,76,5743,0,2022-06-05 03:37:36,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1097,loccitane,KANAgen44846510,my name is iwakana shioseksoku sne imed seminar  learning group  nishiyuko  teni ai  dōjin gumi  calisapo     me increase dependence rest  musicloving bilateral moderate mixed hearing loss sign language test  gen hoshino r  barrokian  hobbies,i want to be in the futon forever,455,479,5596,0,2022-06-05 03:35:22,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1098,loccitane,mothership_86,muttering  what you like such as music movies theater and motor sports as for music i love guitar instrumental  metal rock fusion jazz  genre japanese and western music  cool songs  and my favorite season is n a t s u  ,,268,78,5393,0,2022-06-05 03:34:35,i voted for work on the blind and visually impaired just to vote for the activities i wanted to support ,['1クリックで未来へのアクション'],20,104,0.3333333333333333,-0.25,0.126,0.748,0.126,0.0
1099,loccitane,rrinka,anxiety about old age,miyagi prefecture,73,21,192,0,2022-06-05 03:30:46,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1100,loccitane,sugarysweetlove,,,1139,319,68131,0,2022-06-05 03:30:36,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1101,loccitane,rrrrr47490383,hes broad shallow and enjoys the moment and both genre and cp are rotten dark pot simmers adult company livestock that eats anything deliciously without landmines excuse me for the silent followup must read before following,,79,1073,1494,0,2022-06-05 03:29:44,can you even put your name in the name that you found the color of the thrust ,[],17,78,0.0,0.0,0.0,1.0,0.0,0.0
1102,loccitane,ichiya_sakura,mature homosexualize imprudently crude everyday monologues fbr feel free p i like turtlesshadowstaichugofushi his main crazy hobbies are ,off tun that day,583,525,64456,0,2022-06-05 03:28:29,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1103,loccitane,ome_didi,,,240,89,183,0,2022-06-05 03:27:41,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1104,loccitane,newmoon_reflect,dolls sewing scifi nekochan  shiba inuden reading theater coffee and sweetening the age when you want to go back to twenty years old,between the needle box and the bookshelf,118,85,27991,0,2022-06-05 03:26:36,just vote for the activities you want to support ,[],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1105,loccitane,cLKFD0ybHrV6rhQ, suddenly follow people you think are good im   sorry if i was rude in various ways thank you,,399,213,13273,0,2022-06-05 03:26:24,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1106,loccitane,pomy_chan,occasionally encounter wild animals ,ehime prefecture,363,90,13014,0,2022-06-05 03:25:29,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1107,loccitane,Ho8ysjn8SrqIayZ,cooking handicrafts flowers stretching slow down etc i live in peace,,3,2,16,0,2022-06-05 03:22:29,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1108,loccitane,IDEYAN2,my favorite world petting street walk fashion correspondence yoshidas tavern wanderings wanwan story sweets  lemon and olive loving dog are cavalier and  american cocker ,japan,1124,224,4182,0,2022-06-05 03:14:53,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1109,loccitane,tomot999999999,a housewife in her  my favorite things are cats sweepstakes and delicious things accounts that were neglected revived after a long time i do not know how to use well i am sorry mm if it is rude,,1597,92,3339,0,2022-06-05 03:14:43,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1110,loccitane,mayumi_tenun,he is a disciple of higashino taizan sensei higashiyama mayumi we will help you to make your life shine brightly,aichi japan,45,59,73,0,2022-06-05 03:13:33,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1111,loccitane,RhBzAWigjcqubmB,,,5,1,1,0,2022-06-05 03:12:59,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1112,loccitane,forestnyan,im looking for a way to deal with twitter this and that from one alafor living in osaka relax relax tweet  about the five hundred and seventyfive and rice related things,osaka,174,60,608,0,2022-06-05 03:12:00,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1113,loccitane,hongkongikitai,i like movies storytelling and hong kong,,144,65,462,0,2022-06-05 03:11:30,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1114,loccitane,mijorion,i like  jojo anime manga underbar sanrio movies comedy cafes animals etc i have a protective cat pet of pheasant tiger  chatra  loose  vegetarian  thank you to  those who follow me the follower is not or is  a mistake,,322,361,16484,0,2022-06-05 03:10:08,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1115,loccitane,410310siomido,im a  vegan apprentice with no particular skills,,677,520,14125,0,2022-06-05 03:09:40,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1117,loccitane,kefukoko,im sorry  its  just a deer with fabo and retweets the icon is yorkie chiyochan to   to gumisan  fixed ichigokun is a protection dog  age i dont know  my birthday the day we met is our birthday   family  estimated to be  years old,house with dekachihua ,426,225,6034,0,2022-06-05 03:07:01,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1118,loccitane,mieeeadc0313,i like yosakoi and perfume and sumika and summer and the sea and the fish people a lot of saitama tochigi gunma niigata kochi good immigrants tweet is a notepad,kochi,506,313,7222,0,2022-06-05 03:04:51,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1119,loccitane,Miccha12,,,466,64,454,0,2022-06-05 03:03:19,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1120,loccitane,Natsuki_vln_nlv,,,42,55,3801,0,2022-06-05 03:03:01,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1121,loccitane,rina0401,hello im physically handicapped but i like canadian rock band your favorite enemies and japanese artist skyhi  i also love corekun and of course trainee reichan ザスト民 skyhiに愛と感謝を,japan saitama,652,272,14894,0,2022-06-05 03:00:09,i was just participating just voting for the activities i wanted to support ,['1クリックで未来へのアクション'],13,76,0.0,0.0,0.0,0.787,0.213,0.4019
1122,loccitane,Buta_man9172425,im an aunt who lives in a remote area of sapporo and has been a fighters fan for years and the recommended players are  takuya nakajima ōmi ito  nao miyanishi and james please  forgive me for silent followup im away  at night because i work the night shift,,257,195,3437,0,2022-06-05 02:59:48,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1123,loccitane,tomo_kujaku,there is a lack of harmony in the world,beautiful harmony,268,52,51562,0,2022-06-05 02:57:58,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1124,loccitane,ank1070,,tokyo,366,155,2535,0,2022-06-05 02:54:21,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1126,loccitane,4formaggiMika,,,122,8,109,0,2022-06-05 02:50:36,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1128,loccitane,5963tama,lets change together into a national city where everyone can continue to live and live a life of hope born in mitaka tokyo on october   after graduating from fuchunishi high school and futaba fashion college he worked for a clothing manufacturer working at various nursing homes such as feebased nursing homes acquired a care workers license first elected in the national city council election as of  he is in his second term,kunitachi tokyo,277,301,532,0,2022-06-05 02:50:22,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1129,loccitane,kikikannri,good evening i started twitter on october   i like natural and fermented foods i started  cooking little by little im a beginner  clumsy so i think i may make some mistakes but thank you ,somewhere in kanto,311,75,4244,0,2022-06-05 02:48:56,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1130,loccitane,kimorihiko,thanks to the singer yu takahashi i like fuji fabric japanese and western music i like the  a mental tofu woman of the same generation as yu takahashi peanuts fans im sorry i did it with this red herring even though i like sweepstakes,magic lake,412,154,19069,0,2022-06-05 02:48:34,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1131,loccitane,kmmmmk912,shopping and cat ploughing  purse strings are pretty loose and explosive i like deals cosmetics skincare geek excuse me for following the silence since the activity is at night it is better to turn off the notification since the prize is large is recommended to be hidden it is a basic monologue but follow and entanglement are welcome i am a beginner in the recruitment of  prize winners but thank you,,1179,374,6308,0,2022-06-05 02:47:49,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1132,loccitane,integra244,,kobe hyogo,630,117,197410,0,2022-06-05 02:47:45,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1133,loccitane,tomomayoi,takarazuka is my hearts hometown yuo ume is the joy of living both the west and the east are expeditions i sang played musical instruments did education did handicrafts wrote and rarely painted  tomato gratan valefor doujin activity sanephi if you notice you will notice,one of the standup moments of the theater,767,308,21413,0,2022-06-05 02:46:41,its a nice little thing just vote for the activities you want to support ,['1クリックで未来へのアクション'],14,73,0.75,0.20625,0.0,0.595,0.405,0.7003
1134,loccitane,nyanr1ta, crossfaith  thesixthlie,nihonbashi,439,522,32258,0,2022-06-05 02:41:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1135,loccitane,Eimuy0508,i love cafe  music im doing it quietly,gifu prefecture,975,210,7458,0,2022-06-05 02:40:11,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1136,loccitane,yumerumo01,i like to read and the rest is to play the piano thank you,,36,3,3,0,2022-06-05 02:40:09,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1137,loccitane,shokong915,i like wa   smile  thank you   scuba diving  shinkawa theater company  shizuoka resident entertainer chu  rippu san fujihiko  isopp  iso daughter  i want to go to galapagos and jeepisland coffee  chocolate is daily nutrition,,522,865,5816,0,2022-06-05 02:39:51,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1138,loccitane,ashu_shiosai,,,788,315,3059,0,2022-06-05 02:39:46,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1139,loccitane,yuitch,,,1495,60,2329,0,2022-06-05 02:39:32,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1140,loccitane,mockey52,,,145,53,1304,0,2022-06-05 02:39:08,just vote for the activities you want to support loccitane,"['1クリックで未来へのアクション', 'ロクシタン']",10,58,0.0,0.0,0.0,0.667,0.333,0.4588
1141,loccitane,yuuin2000,there are many things that happen every day but i want to cherish them one by one,japan,219,363,7683,0,2022-06-05 02:38:58,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1142,loccitane,teasodacandy,on holidays i go to a dog run or dog café with my dog  sometimes i go to the theater and listen to music,,104,27,663,0,2022-06-05 02:38:28,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1143,loccitane,inugum,mom of two oss line stamps are also on sale if you search for fukumen or pretend to be enlightened it will come up,,18,22,239,0,2022-06-05 02:38:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1144,loccitane,ByEKPlWxJXP2xpi,,,0,0,1,0,2022-06-05 02:38:11,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1145,loccitane,greengrass15204,thank you for supporting  純烈su  引退馬協会会員 too i love ナイスネイチャ  if youre an active horseメロディーレーン  i worked hard in the emperors prize spring with a small body and if it was an obstacle race  it was タガノエスプレッソ  おじじ,momonosato ,243,251,2424,0,2022-06-05 02:37:46,a gift from loccitane that will bring you a nice fragrance just vote for the activities you want to support ,['1クリックで未来へのアクション'],20,108,1.0,0.6,0.0,0.591,0.409,0.8271
1146,loccitane,morbilli58,from fashion to politics from to life hacks do what you think its not its not tarareba this is pure アラサーstyle,,113,51,7566,0,2022-06-05 02:36:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1147,loccitane,azusa_kaitoh,director of beauty media mira  ai face analysis in seconds per photo  brevet summer  during orthodontics  cosmetics test level examination ,,150,86,413,0,2022-06-05 02:35:36,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1148,loccitane,726s_k,little by little lets get moving,cuckoo croaks in the countryside,66,13,2734,0,2022-06-05 02:33:47,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1149,loccitane,hibiheiwa,bz inaba works  for love shijuji also chases bz after all and forgets his wifes status as a mother for the time being  although his buddy rabbit  has returned to the moon the ability to enjoy the freedom gained by being posted alone is still alive poké go blue ,oita hiroshima kochi,252,228,4512,0,2022-06-05 02:33:34,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1150,loccitane,kawamu2003,single mother living with daughters  more  my daughter is a pien alien ,,809,642,12106,0,2022-06-05 02:32:59,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1151,loccitane,ouchini_kaeruno,feel free to unfollow and sns  full of stomach acid gelo always polite life ,,650,66,11065,0,2022-06-05 02:29:06,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1152,loccitane,iroiroasobist,highgrade babysitters motivation designer  colors jikan that connects with jibun clubhouse to increase the number of creators in japan  while providing healing time for proactive and active children and adults in japan,oita oita city,836,1057,10792,0,2022-06-05 02:28:45,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1153,loccitane,yukikietsuki,tymmwamncis,eel pie,859,217,58805,0,2022-06-05 02:26:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1154,loccitane,chanaxy5,lets give you a hug  mo ko mo ko ko sea pirates  eh to a  koukaku lets give it to you,ibaraki,234,144,33948,0,2022-06-05 02:26:19,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1155,loccitane,kaaaaanabuuuuun,nikatsuka  senmai  matsuri troupe   fc  live at  the national stadium  top idols  who are always out when i turn on the tv  i will not switch to anyone  i  want to make takatsugu cry in fukuoka  panitan ,miyazaki city,281,100,14874,0,2022-06-05 02:25:14,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1156,loccitane,ests2000,,japan,780,154,6651,0,2022-06-05 02:22:38,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1157,loccitane,Riricouple_love,kyushu university education broadcasting study group  kyushu haiku kai  band club  medienlien  teaching profession  challenge or something like that,why the dust,1504,1204,18613,0,2022-06-05 02:22:10,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1158,loccitane,Zuihoden1,on holidays you just rest ,,43,11,339,0,2022-06-05 02:19:37,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1159,loccitane,happy96chyan,i love  takarazuka just by looking at jenne my heart is  washed all the group theater i  came back after a long blank i like  term and i love  hiroki nanami excuse me for following you silently,hirkingdm,254,170,3346,1,2022-06-05 02:19:16,just by voting for the work you want to support i hope that loccitanes efforts will spread around the world,['1クリックで未来へのアクション'],20,107,0.0,0.0,0.0,0.699,0.301,0.7096
1160,loccitane,Reina51POM,yearold  dispensing office year deputy chief  former actor likedisneycosmeticsgames,,171,304,31315,0,2022-06-05 02:18:19,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1161,loccitane,DanceMelody0620,led by michi i am looking for  friends who are immersed  in nanawa boys kimpuri hiranokun kismy tamamorikun also like  kimpli fan club ,,474,504,7410,0,2022-06-05 02:17:47,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1162,loccitane,chiyobou36,i like im happy  just by looking at cute things and nice things,,3878,2014,162386,0,2022-06-05 02:14:36,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1163,loccitane,MtFurue,i like taro and ichigogumi,ooooohh,167,55,5860,0,2022-06-05 02:13:56,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1164,loccitane,MAKI26066371,,,117,22,547,0,2022-06-05 02:12:23,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1165,loccitane,jamcci,,tokyo,87,130,24502,0,2022-06-05 02:11:43,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1166,loccitane,lamb371,yuno  changmin dongfang shinki  yuno tvxquknow  max  alafif worker  bigeast from  tashi  tweet lots  ,yokohama japan,23,26,6726,0,2022-06-05 02:10:48,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1167,loccitane,YouM8YouY8,it is a sweepstakes plaque  i will tweet  with gratitude when i win  enjoy and loosely prize life   living  in kyushu in my  sekijani plaque is separate if you can connect again please dm ,kagoshima city,1996,218,7009,0,2022-06-05 02:10:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
1168,loccitane,masawo0303,made in saitama in  ww addicted to live performances due to the corona disaster because the mosh dive hurts uverworld main backdrop cinderella beheaded prison gate club ome no taito no ichi more village mans store  super beaver  etc in short omnivorous and love  festival bands looking for festival friends of the same generation,saitama,438,51,523,0,2022-06-05 02:10:16,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
